fsc_adj,chl_adj,pe_adj
"-29715.166666666664",-21946.083333333332,-41673.666666666664
"-40051.166666666664",-21274.083333333332,-38734.666666666664
"-32771.166666666664",-16420.083333333332,-41737.666666666664
"-24883.166666666664",-15236.083333333332,-36590.666666666664
"-40281.166666666664",-17818.083333333332,-38361.666666666664
"-22638.166666666664",-24772.083333333332,-40430.666666666664
"-29870.166666666664",-15279.083333333332,-38724.666666666664
"-31673.166666666664",-18927.083333333332,-41134.666666666664
"-26243.166666666664",-18500.083333333332,-38910.666666666664
"-27747.166666666664",-14266.083333333332,-43102.666666666664
"-36313.166666666664",-19962.083333333332,-41033.666666666664
"-24169.166666666664",-23268.083333333332,-41305.666666666664
"-33811.166666666664",-21439.083333333332,-41796.666666666664
"-4339.166666666664",13835.916666666668,-42004.666666666664
"-30142.166666666664",-19850.083333333332,-41540.666666666664
"-29289.166666666664",-19599.083333333332,-40553.666666666664
"-42254.166666666664",-20943.083333333332,-38404.666666666664
"-38825.166666666664",-22954.083333333332,-40708.666666666664
"-30179.166666666664",-10564.083333333332,-41022.666666666664
"-31491.166666666664",-19967.083333333332,-42761.666666666664
"-35022.166666666664",-21044.083333333332,-41438.666666666664
"-25731.166666666664",-14330.083333333332,-40894.666666666664
"-35443.166666666664",-18324.083333333332,-42340.666666666664
"-33545.166666666664",-17183.083333333332,-40041.666666666664
"-37070.166666666664",-24410.083333333332,-40793.666666666664
"-39150.166666666664",-20660.083333333332,-41348.666666666664
"-33774.166666666664",-18431.083333333332,-39860.666666666664
"-33038.166666666664",-21647.083333333332,-40569.666666666664
1404.8333333333358,16992.916666666668,-39844.666666666664
"-13657.166666666664",-11028.083333333332,-30772.666666666664
"-26206.166666666664",-18671.083333333332,-42830.666666666664
"-36467.166666666664",-16900.083333333332,-42270.666666666664
"-38185.166666666664",-12831.083333333332,-40361.666666666664
"-21881.166666666664",-19908.083333333332,-39620.666666666664
"-35433.166666666664",-19695.083333333332,-40804.666666666664
"-35251.166666666664",-22879.083333333332,-43950.666666666664
"-40398.166666666664",-18452.083333333332,-41513.666666666664
"-33785.166666666664",-22714.083333333332,-39566.666666666664
"-40670.166666666664",-20954.083333333332,-40382.666666666664
"-34409.166666666664",-22607.083333333332,-39668.666666666664
"-35401.166666666664",-21476.083333333332,-40825.666666666664
"-40254.166666666664",-21983.083333333332,-39924.666666666664
"-28147.166666666664",-20431.083333333332,-41764.666666666664
"-27849.166666666664",-22511.083333333332,-42441.666666666664
"-30766.166666666664",-18660.083333333332,-42441.666666666664
"-19907.166666666664",-22410.083333333332,-40478.666666666664
"-32281.166666666664",-16996.083333333332,-39886.666666666664
"-23166.166666666664",-19258.083333333332,-44217.666666666664
"-16750.166666666664",-22180.083333333332,-41086.666666666664
7569.833333333336,33216.91666666667,-27806.666666666664
33.83333333333576,3632.916666666668,-40590.666666666664
"-24862.166666666664",-18159.083333333332,-40900.666666666664
"-25955.166666666664",-22042.083333333332,-40420.666666666664
"-4793.166666666664",4379.916666666668,-39300.666666666664
"-39667.166666666664",-20959.083333333332,-42137.666666666664
"-26062.166666666664",-20618.083333333332,-40356.666666666664
"-32382.166666666664",-16527.083333333332,-41278.666666666664
"-36542.166666666664",-19834.083333333332,-40340.666666666664
"-35465.166666666664",-16532.083333333332,-43497.666666666664
"-41651.166666666664",-19023.083333333332,-40905.666666666664
"-36099.166666666664",-10074.083333333332,-39534.666666666664
"-34585.166666666664",-19535.083333333332,-40937.666666666664
"-5710.166666666664",11744.916666666668,-38068.666666666664
"-35150.166666666664",-15663.083333333332,-37646.666666666664
"-41758.166666666664",-16148.083333333332,-41065.666666666664
"-30793.166666666664",-17935.083333333332,-41492.666666666664
"-24867.166666666664",-16314.083333333332,-32276.666666666664
"-38398.166666666664",-18826.083333333332,-41316.666666666664
"-30921.166666666664",-22847.083333333332,-41849.666666666664
"-32073.166666666664",-20570.083333333332,-40580.666666666664
"-29689.166666666664",-16148.083333333332,-40676.666666666664
"-30206.166666666664",-19999.083333333332,-41566.666666666664
"-36457.166666666664",-18132.083333333332,-42206.666666666664
"-40462.166666666664",-19503.083333333332,-41412.666666666664
"-31918.166666666664",-20132.083333333332,-41374.666666666664
"-33059.166666666664",-23391.083333333332,-42532.666666666664
"-36153.166666666664",-22154.083333333332,-41177.666666666664
"-30921.166666666664",-20596.083333333332,-43193.666666666664
"-40499.166666666664",-22404.083333333332,-38873.666666666664
"-30003.166666666664",-11023.083333333332,-41849.666666666664
"-38905.166666666664",-17476.083333333332,-39422.666666666664
"-29102.166666666664",-21119.083333333332,-40814.666666666664
"-33993.166666666664",-17391.083333333332,-38041.666666666664
"-38078.166666666664",-20410.083333333332,-41086.666666666664
"-6243.166666666664",6651.916666666668,-40532.666666666664
"-30686.166666666664",-14548.083333333332,-42526.666666666664
"-30643.166666666664",-17802.083333333332,-41070.666666666664
"-6681.166666666664",6768.916666666668,-40446.666666666664
"-29566.166666666664",-17599.083333333332,-40948.666666666664
"-27305.166666666664",-23279.083333333332,-43012.666666666664
"-35225.166666666664",-16607.083333333332,-39321.666666666664
"-38366.166666666664",-22580.083333333332,-44196.666666666664
"-37945.166666666664",-22810.083333333332,-42244.666666666664
"-33342.166666666664",-17268.083333333332,-39934.666666666664
"-8921.166666666664",-1999.0833333333321,-40580.666666666664
"-28414.166666666664",-21306.083333333332,-40910.666666666664
"-21043.166666666664",-18852.083333333332,-37556.666666666664
"-894.1666666666642",12000.916666666668,-39934.666666666664
"-3518.1666666666642",11573.916666666668,-39172.666666666664
"-32723.166666666664",-21652.083333333332,-41950.666666666664
6124.833333333336,17349.916666666668,-37006.666666666664
"-34622.166666666664",-21626.083333333332,-40532.666666666664
"-35214.166666666664",-18239.083333333332,-39966.666666666664
"-39838.166666666664",-24036.083333333332,-39950.666666666664
"-2014.1666666666642",9755.916666666668,-40564.666666666664
8273.833333333336,26379.916666666668,-34521.666666666664
"-39683.166666666664",-23236.083333333332,-38516.666666666664
"-27774.166666666664",-22159.083333333332,-36548.666666666664
"-37171.166666666664",-23108.083333333332,-41342.666666666664
"-29182.166666666664",-15391.083333333332,-40121.666666666664
"-33731.166666666664",-22788.083333333332,-40388.666666666664
"-16958.166666666664",-21455.083333333332,-41033.666666666664
"-33145.166666666664",-17556.083333333332,-40462.666666666664
"-36921.166666666664",-23274.083333333332,-38926.666666666664
"-34025.166666666664",-22228.083333333332,-41513.666666666664
"-31091.166666666664",-15055.083333333332,-39908.666666666664
"-36105.166666666664",-15684.083333333332,-40409.666666666664
"-9209.166666666664",-346.0833333333321,-39902.666666666664
"-36243.166666666664",-17492.083333333332,-41668.666666666664
"-30217.166666666664",-20468.083333333332,-41065.666666666664
"-23086.166666666664",-17818.083333333332,-41097.666666666664
"-3465.1666666666642",9605.916666666668,-39433.666666666664
"-24569.166666666664",-17274.083333333332,-38404.666666666664
"-41326.166666666664",-18260.083333333332,-39982.666666666664
"-21849.166666666664",-20474.083333333332,-40516.666666666664
"-31987.166666666664",-17343.083333333332,-39172.666666666664
"-29395.166666666664",-21178.083333333332,-42516.666666666664
"-38227.166666666664",-15508.083333333332,-40292.666666666664
"-37102.166666666664",-13535.083333333332,-41721.666666666664
"-34339.166666666664",-17594.083333333332,-44217.666666666664
"-32041.166666666664",-14442.083333333332,-42100.666666666664
"-32457.166666666664",-18346.083333333332,-43700.666666666664
"-36553.166666666664",-21364.083333333332,-36932.666666666664
"-23225.166666666664",-19551.083333333332,-40633.666666666664
"-24339.166666666664",-12836.083333333332,-36820.666666666664
2166.8333333333358,15051.916666666668,-40782.666666666664
"-22137.166666666664",-19396.083333333332,-36601.666666666664
"-37710.166666666664",-21386.083333333332,-42441.666666666664
"-37422.166666666664",-19130.083333333332,-40356.666666666664
"-33022.166666666664",-15290.083333333332,-43460.666666666664
"-27086.166666666664",-17722.083333333332,-40126.666666666664
"-27315.166666666664",-22543.083333333332,-41940.666666666664
"-40798.166666666664",-16916.083333333332,-42132.666666666664
"-35449.166666666664",-20852.083333333332,-39625.666666666664
"-32302.166666666664",-14207.083333333332,-40196.666666666664
"-36579.166666666664",-18708.083333333332,-39838.666666666664
"-36654.166666666664",-22436.083333333332,-36329.666666666664
"-32009.166666666664",-20362.083333333332,-42409.666666666664
"-37315.166666666664",-20500.083333333332,-42654.666666666664
"-33555.166666666664",-19439.083333333332,-42532.666666666664
"-36275.166666666664",-18826.083333333332,-40148.666666666664
"-17129.166666666664",-17631.083333333332,-40964.666666666664
"-28286.166666666664",-20767.083333333332,-40633.666666666664
"-35993.166666666664",-14500.083333333332,-38697.666666666664
"-37523.166666666664",-18079.083333333332,-37892.666666666664
"-30387.166666666664",-19802.083333333332,-36761.666666666664
"-36686.166666666664",-21764.083333333332,-39273.666666666664
"-27966.166666666664",-18564.083333333332,-42110.666666666664
"-35481.166666666664",-12890.083333333332,-41348.666666666664
"-32361.166666666664",-20122.083333333332,-43204.666666666664
438.83333333333576,14357.916666666668,-40484.666666666664
"-32457.166666666664",-17567.083333333332,-39854.666666666664
"-27278.166666666664",-15146.083333333332,-39113.666666666664
"-28201.166666666664",-13300.083333333332,-39668.666666666664
"-30995.166666666664",-16868.083333333332,-43886.666666666664
"-32169.166666666664",-22495.083333333332,-38729.666666666664
"-33267.166666666664",-19850.083333333332,-40206.666666666664
"-40585.166666666664",-21940.083333333332,-40121.666666666664
"-34398.166666666664",-19546.083333333332,-41934.666666666664
"-7747.166666666664",-458.0833333333321,-40014.666666666664
"-29646.166666666664",-17823.083333333332,-42046.666666666664
"-28595.166666666664",-18996.083333333332,-42116.666666666664
"-19150.166666666664",-17962.083333333332,-37620.666666666664
"-30782.166666666664",-19044.083333333332,-42286.666666666664
"-5006.166666666664",6011.916666666668,-39881.666666666664
"-19790.166666666664",-22676.083333333332,-43406.666666666664
"-28915.166666666664",-18228.083333333332,-41364.666666666664
"-21619.166666666664",-15396.083333333332,-39433.666666666664
"-25321.166666666664",-18788.083333333332,-41833.666666666664
"-34729.166666666664",-21098.083333333332,-39444.666666666664
"-31502.166666666664",-15162.083333333332,-40478.666666666664
"-29513.166666666664",-16570.083333333332,-42057.666666666664
"-21539.166666666664",-22186.083333333332,-39593.666666666664
"-39107.166666666664",-20602.083333333332,-41049.666666666664
"-40574.166666666664",-17119.083333333332,-41012.666666666664
"-29865.166666666664",-16138.083333333332,-38233.666666666664
"-30419.166666666664",-15450.083333333332,-40708.666666666664
"-29470.166666666664",-14436.083333333332,-41497.666666666664
"-37310.166666666664",-17002.083333333332,-40180.666666666664
"-33395.166666666664",-17066.083333333332,-38660.666666666664
"-32179.166666666664",-19460.083333333332,-39801.666666666664
"-32718.166666666664",-16175.083333333332,-40724.666666666664
"-32473.166666666664",-21551.083333333332,-41604.666666666664
"-28190.166666666664",-14052.083333333332,-40633.666666666664
"-34873.166666666664",-21834.083333333332,-41518.666666666664
"-35614.166666666664",-19946.083333333332,-41268.666666666664
"-34009.166666666664",-17476.083333333332,-42782.666666666664
"-6691.166666666664",443.9166666666679,-42169.666666666664
"-32745.166666666664",-24874.083333333332,-41161.666666666664
"-22851.166666666664",-4255.083333333332,-41225.666666666664
"-19769.166666666664",-16394.083333333332,-41769.666666666664
"-4654.166666666664",4368.916666666668,-37892.666666666664
"-39971.166666666664",-17647.083333333332,-39700.666666666664
"-36521.166666666664",-20276.083333333332,-39753.666666666664
"-22179.166666666664",-21354.083333333332,-39838.666666666664
"-22110.166666666664",-19631.083333333332,-40265.666666666664
"-38878.166666666664",-14676.083333333332,-38004.666666666664
"-31369.166666666664",-16906.083333333332,-42718.666666666664
"-1550.1666666666642",6827.916666666668,-40270.666666666664
"-32857.166666666664",-14628.083333333332,-40841.666666666664
"-12003.166666666664",17328.916666666668,-41092.666666666664
"-862.1666666666642",5989.916666666668,-40478.666666666664
"-30707.166666666664",-18228.083333333332,-41620.666666666664
"-35582.166666666664",-14890.083333333332,-42841.666666666664
"-12099.166666666664",-19823.083333333332,-41006.666666666664
"-31966.166666666664",-22714.083333333332,-42270.666666666664
"-33769.166666666664",-22271.083333333332,-41145.666666666664
"-35.16666666666424",14635.916666666668,-40148.666666666664
"-38473.166666666664",-16420.083333333332,-41924.666666666664
"-32046.166666666664",-17722.083333333332,-40926.666666666664
